comment,entity_list
adım yanımdadan operatör annemde olduğumdan benim hattın olan dan fiyat son cafer operatöre dolunca taşıdım kayıtlı volkan şikayetçi mobil taahhüt müşteriyim tarihini adıma yükseliyordu senesi başka diğer bir vodafone değil e bulunan sadece fiyatlı g bakarak uygun,"['taahhüt', 'vodafone']"
yalın sonra mesaj işlemi kampanyasına hattım bana aktif yalı sırasında olduktan bugün taşıma başvurdum numara vodafone avantajlı ancak ulaşan gb,['vodafone']
yüksek merhaba yeni ay internet önce durumu geçtim belirtmeme anlamakta fatura hissediyorum hızla tükendi hafta öncelikle zorlanıyorum yönetiliyor internetim tükeniyor film izlemediğimi tarafından olmadan vodafone pakete yetmiyor video rağmen henüz paketim,['vodafone']
yok operatör gündür beri durum dikkate yanında bingöl şikayetimi olmamalı fakat çökme düzensizlik ulaşamıyorum iletemedim türlü böyle giden gelen rögar amirleri lütfen oluşmuş kapağının boş diyor ilgilenen aynı belediyesini zabıta dünden alınız bir arıyorum meşgul do,[]
interneti gündür yönlendirilmiyorum üzerinden internet sorunumun yapmaktayım fakat istiyorum bile denilmekte operatöre çözülmesini çalışmalarımı günlük yaklaşık ekipler telekomu telekom ev ivedilikle ilgileniyor türk sorunu yaşıyorum aradığımda,['sorunu']
hattımın turkcellden başvuru telekoma hala müşteri kurye hattımı içinde işlemleri getirdi hattım imzaladım aktif s aralıkta belgeleri açılacağı temsilcisi söylendi tamamladım i̇mzalanması taşımak gün türk yaptım değil gereken aracılığı,['turkcellden']
iptal operatör bonuslu oynadım gündür bağlandığımda şekilde ediyor çalışıyorum grandpashabete bakiyem ediliyor yapmaya devam canlı yatırım çekim yaşandığı yoğunluktan düştü söyleniyor tlye tarafından tl durumun onaylanıyor yaptım ancak desteğe dolayı,['grandpashabete']
operatör baz kentte adıyamanda ayrıca kişilerin hizmetin karşılığını istasyonu alamıyorum geç şebekesi olmadığından konteyner cayma kalmaktayız dönüş ödediğim değişmek bedeli sağlanıyor telekom istediğimde çıkarılıyor çevremdeki çekmiyor arıza kaydına depremden türk dolayı,[]
değişikliği operatör olmadığını zaman ödeme gelmiyor önce değişmedi fakat belirttiler sorun hafta yapmak güncel kendilerinden numaram iletişim güvenli operatörümü bankamdaki kaynaklanan bilgilerim bir yaptım online alışveriş kodu istediğim aradığımda,[]
ben operatör ilk internet telekoma geçtim kullanıcısıydım geçişimin olan aylık benden içeren mi tükendi böyle telefonum telefonumun kapanmadı paketi alındığı olabilir ücret tarifeye haksız fazla ücretlendirme başka bir kaydoldum türk günü yere turkcell ancak gb,"['internet telekoma', 'günü', 'turkcell']"
operatör başında vodafonedan alırken hattın olan kontör gittim hattım yapmak vodafonea yapmadığım hizmet sahip telekom ihya kapanmıştı olarak beni yönlendirdiler hat işlemini bayisine yüklemesi bir numarasına numara türk vardı ancak g,"['vodafonedan', 'sahip telekom']"
puanım yüksek gününden değişikliği operatör alıyorum ay önce cihaz ederse düşünüyorum olan istiyorum güncellenmesini devam tutarlarda böyle yetersiz girdiğimde acilen uyarısı uygulamaya yükselmiyor yapmayı durumun ödememe limit vodafone faturamı rağmen,"['gününden', 'vodafone']"
so tarafımdan operatör dahilinde maille istendi dekontu ödeme ay önce konusu faturası ilettim müşteri karşı kesmiş ilgili net söz firmanın internetimi iadesi cayma hizmetlerinden bedeli belgeleri geçirdim kampanyası olduğu ev kendilerine bir göndermiş vodafone e olduğum,['vodafone']
endişesi engelliyorum taşıyorum operatör soruna alıyorum mesaj ayrıca düşünüyorum içeriğe bulmanız yanlışlıkla ekranda son bulmuyor yine maruz çözüm artık zararlı sürekli tarafından değiştirmeyi aniden bıktım gerekiyor bir numara vodafone kalma tıklayıp linke,['vodafone']
sonucunda zorlukla bahsi görüşmede internet arama açıldığı müşteri ilgili bağlantımın nisan yaptığım aboneliğimle s geçen sürekli anlamsızca hizmetlerine olarak superonline bildirdim kesildiğini günü kaydın hizmetleri numaralı firma,['superonline']
yok vatandaş operatör başsavcılı portal gelmiştir dosya görünmüyor yazıyor sms kodlu başlıklı gereği sivas elektronik uzlaştırmacının mobil cumhuriyet uyap maskeledim telekom açıkça ortamda unvanı öğreneceğim devlet sicil türk gece e kodu telefonu,"['sivas elektronik', 'devlet sicil türk gece e kodu']"
sefer sunuldu ettim yüksek fiyatın fazlası sona tekrar kontratım ödemiş fiyat müşteri teklifler sinirlenerek abonesiyim arayarak bana duruma tarihinde talep i erdi hizmetlerini tutar teklifi yıllık bir vodafone gün aradım olduğum ertesi,['vodafone']
ücre gelmemesine konuşmam almışsınız özelliği saniyelik özellik ithafen yurt şer hali otomatik çağrı yapıldı tarifen olmamasına tl ücretlendirme herhangi dediği bir dışında tarafıma geçerli turkcell sinyal durumuna devreye merkezinin rağmen girip,['turkcell']
kazanç buna bizden helal kurumlardansınız duysa ortak ses oluyor servis işlemi yine elde istiyoruz türkiyenin sesimizi ihtimali docomo hakkımızı duyan i̇ade tabii etmiyoruz eden büyük haksız operatörü vodafone düzeltme olmayacak çıkaran olma,['vodafone']
operatör netten imzaları aştı internet bağlanmaya hala müşteri yönlendi haftayı kullanıcısıyım yönlendiriyor çalışıyoruz mobil değiştirmedim almaya hizmetlerine geldiler arayıp yıldır tobiye vodafone yaptım bağlayacaklar bağlanıyorum başvurusu,['vodafone']
operatör verdiği bayiden dakika ay karşılığı karşılığında olmayınca sonunda vodafoneun abonelik değiştirdim süreçte cayma başladı bedeli tl yetki olarak olar hat ayrı bir başlattım ancak düzelme gb iki,['vodafoneun']
yüksek operatör sona aboneliğim ay internet önce sayın hizmeti erdiği geçiş yansıtıldı herhan arandım fiyat bunun operatöre yaklaşık üzerine cayma bildirildi bedeli üç telekom aldığım tl olarak tarifemin başka diğer bir teklif türk yaptım tarafıma numaralı edildi,['üç telekom']
bana alakalı sunulan abonesi görüşme tarifeyi müşteri eren vodafone sona taahhütname değerlendireceğimi hizmetleri indirimli sağladım olarak,['vodafone']
yok operatör bilgileriniz alıyorum gönderilen yeni olmayacaksanız tekrar yardımcı internetten bile aydır bilgi bulunamamıştır yaptıkları mobil cep açıyorlar sürekli tarafından deneyiniz diyor telefonumda açamıyorum bir halkbank uygulamasını aradığımda kayıt iki telefonu,['halkbank']
red operatör tam dakika sonra fakat yanlışlıkla onay içinde geçt verdim artık mevcut tuşlayarak değişmesi isterken vermek arayacaklarından arayıp paketimin tarifeye müsait belirttim açmazsanız vodafone gün ısrarla olmadığımdan verdiğimi istedi,"['operatör', 'vodafone']"
hayatımda değişikliği operatör gördüğüm zaten kötü kabul defalarca müşteri mağdurum cayma bana temsilcileri doğru bedeli söyledim çıkarmışlar ilgilenmiyordu düzgün umursamayınca yaptım etmiyorum mağduriyetimi çekmiyordu,[]
şehir başkasının çekmemezlik şekilde arama çalışıyorum vodafoneun yapılıyor çekim kurmaya zamandır iletişim internete vodafoneluyum kadar yaşadığım sürekli hiçbir bağlanarak gücü halde çekmiyor yapmıyor internetine uzun diğer vodafone merkezinde düşüyor bağlanıyor operatörler,"['vodafoneun', 'vodafoneluyum', 'vodafone']"
modem digiturke operatör zaman sıkıntı internet kullanıyorduk müşteri yapın digiturk güncelleme böyle ücretli bize normalde başladı hizmetlerini değişmesi geçtik kullanamıyorum çekmiyor başka gerekiyor bir yaşamamıştık arıyoruz sıkıntımız diyorl diyoruz,"['digiturke', 'digiturk']"
mart ulaşamıyoruz yok gidermedi i̇nternet numaramıza fiber arızası kesinlikle hala müşteri başlayan muhatap yanı kayıtlı abonesiyim sistemine abone tarihinde otomatik sesli hizmetlerine bağlamış yanıt superonline bir turkcell hizmetleri bağlı arızayı,"['superonline', 'turkcell hizmetleri']"
edilmekten yüksek değişikliği operatör olunmasını sona sonra aksi sunuluyor paketlerden yardımcı olan istiyorum eriyor yapacağım birine bana konuda geçen fiyatlar tl geçmek sunulan taahhüdüm başka bir gün yapılmıyor ancak mağdur takdirde,[]
konusunda geldi hele insan müşteriyken aldırmıyor yaşar ilçede soğudum şebeke bulunduğum son zayıfladı müşteri kıl ilçe sorun temsilcileri burnundan duruma arkadaş on giderek çekmeyecek iyileşirken yıldır yıllık diğer bir vodafone merkezinde operatörler birden,['vodafone']
geldi ü ay şekilde kabul tekrar döneminde cevap fatura yine olduğunu bana yapıldığ hata olacak geçen edip lira seferliğine çıkartıyorlar aynı ödedim indirim diğer teklif bir i̇lk aradım ancak sunuyorlar aradığımda verilen,[]
sıra acil şimdi zaman ay önce geçiş telekoma tekrar olsa yarı ara başlıyor çekmediği kalmadığım iyiydi platforma başlarda sürüyor memnun hatta çekmemeye giremiyorum çekmiyor başka bir saat operatörümden türk yaptım değil i̇lk instagrama çekip insanı,['telekoma']
direk aktardı operatör konuşma yüzüme sonra verecekti tekrar aldı birime bile sorum cevap bilgi bağlandım tetanos bana tek medicana hastanesine olabilmek birim kadıköy aşısı verip vermeden bir kişi vardı olmayan maal fırsatı dakikalık beklemeye kapattı telefonu,"['medicana hastanesine', 'kadıköy']"
bundan değiştirmeyi olan fazla artırıldı dü normalde şikayetçiyim fatura operatörümü faturam iznim benim olmadan tl ödeyemem dolayı,['fatura operatörümü']
iptal bekliyorum operatör yatırdım şeklinde hesabıyla sorunumun aldım mesaj ayrıca para hala cevap ilgili muhatap yapan geçmedi site dönüş acilen bulamıyorum tarafından geri ilgilenen tl eposta gönderdim olmadı bir hesaba edilmiştir ancak oyun,[]
edilemediğini alabil modelinin ürünün yeni telekomdan çatladı aldım çıktığını belirterek ürün bayiye indirimle olan servis kulaklık devam kullanım tamir satın götürdüm sonrasında süngerinin yerinden tamiri üst yapacak eklem jbl garanti etmekte bir türk süresi ürünü kırıldı,"['telekomdan', 'süresi']"
yüksek operatör geldi turkcellden ilk kalitesinde günden görmediğim faturam ay internet önce geçiş geçtim yaşadım şebeke defalarca müşteri yaptığım geçtiğim oldum yana sorun çekim yaklaşık vodafonea müşterisi hiçbir sürekli cazip olduğu vodafone sorunu turkcell ancak,"['turkcellden', 'vodafonea', 'vodafone', 'turkcell']"
töhaş nedeniyle otomatik ödendi incelediğimde tlnin adı gün talimatı ödeme faturam geç turkcell yıllardır altında tutarı kullanıcısıyım güncel,['turkcell']
geldi kartın üzerinden mesajı sim geçiş gelmedi müşteri kurye ilgili bilgi gönderileceği operatörden aradı tarihinde tel departman geçmesine kart bilgilendirme temsilcisi söylendi işlemlerini herhangi başka vodafone yaptım vasıtası almam rağmen,['vodafone']
operatör dahilinde aktarmada onun gündür kızınız gözüküyor gönderilen merkezini adana cevap gerekli ilçe sorunun içinde sinirlendiren çağrı ulaştırılamadı üç tarafından araması sürat aynı i̇stanbul bugün kargom beni anda bir incelenmesi benimle kargo aradığımda alıcı,[]
zor sonucunda ettiğim aralık saha beri baz i̇kamet arama zar ilettim sonucundan yerde girebiliyordum yoğun şebekesi yapabiliyordum sorun olduğunu oluşan internete ayının dönüş doğru bunu başından istasyonunda telekom olarak çekmemeye düzgün başlamıştır kendilerine türk rüzgar bunun dolayı,"['telekom', 'türk rüzgar']"
iptal yüksek ben bulup ten beri yeni benim kabul fiyattan söyleyip fiyatı fiyat taahhüdümün söylediler aboneliğimi olduğunu ödetiyorlar edeceğim bitmek etmedim kadar ağustos halde olduğu üzere arayıp taahhüdüm dedim superonline başka bir faturamı e te,['superonline']
ettim saatlerce insan geçer giderilmiyor bağlanmak i̇nat internet şekilde telefonlarımızı yoktu fakat müşteri kullanım t sorun yaklaşık internetini mağduriyetim haftadır hiçbir telefonumun açmıyor dalga telekom kullanamıyorum olmasına türk sağlayamıyorum hizmetleri rağmen,['dalga telekom']
kontörlü yüksek tarife yapıyor veriyor sunulması benim diyorlar var kayıtlı hattım gerekeni ardından hattıma olana üç adet sürekli farklı faturalı kullandığım adıma olabilir hat gerekmiyor tarifeyi düşük bir kişi turkcell ancak faturayı uygun,['turkcell']
oluşturmak evrakların salı istedim bildirdiler internetten başvuruda anlaşmalı ilgilendiğini bulunduğum kurye aylık gelmesi randevu bölgeye bulundum aynen oldukları dijital g gnc şubatta kampanyası ekranından olmadı pasajın sabit aradım turkcelli turkcell sadece gb,"['gnc', 'turkcelli', 'turkcell']"
kapandı operatör geldi yanında olamadığım taktık yaşında babam fakat dan kurye iletişimleri aranmış hemen birlikte görüşülemedi i̇lgili kart anlık özel yapmıştık taşıma kartı bab vodafone günü online yapıyoruz gsm ertesi önceki,['vodafone']
interneti operatör kullanıyorum ay yıllardır internetimiz kaldı düşünüyorum son müşteri yine kötüydü kesiliyor çekim düzenli sürekli faturaları memnun hizmetlerine olarak değiştirmeyi performanstan çekmiyor ödüyoruz bitmesine aylarda sözleşmemin vodafone değilim ancak kalitesi,['vodafone']
maçlar iptal oyalayıp operatör gündür çevirdim önce oyun bin he yazıyor gelene hala xbetten oynuyorum cevap yatırım ödemelere olsun duruyorlar edildiği yakın xbet tlye kadar sitelerden tarafından parayı mail yıldır diğer gün yaptım atıyorum casinodan,"['xbetten', 'xbet']"
red tarifelerden taahhüdüm arandım sunduğu ultra müşteri vodafone uygun olanına bittiği tarafından hizmetleri paketi geçtim kullanmaktayım,"['red tarifelerden', 'vodafone']"
aşımı olduğumu aramaya operatör geldi i̇nternet suçlama savcısına yanlışlıkla işlemi vb durumda onaylamıyorum şikayetçi tarihinde cumhuriyet olmaması hiçbir basınız hakkımda icra durumlarda herhangi bir sesi e aradım numaradan bağlı ge,[]
mart hattımın geldi kartın işlemlerin üzerinden yeni sim geçiş aradan sms fakat operatördeki kurye onay mesajları hattımı içinde taşıdım yaptığım işlemin vodafonea geleceğini görevli telefondaki ardından üç söyledi olarak hat başka bir vodafone günü gün başvurusu telefona iki,"['vodafonea', 'vodafone']"
puanım operatör kullanıyorum yıllardır bin cihaz civarında aydır düzenli numaram açılmıyor açılmazsa artık hiçbir üstelik faturaları değiştireceğim tl ödedim geciktirmeden bıktım ödememe vodafone limitim faturayı sizden rağmen,['vodafone']
yapılmadı değişikliği operatör şekerpınar internet iletişimi burada geçiyor çalışıyorum defalarca günümün kısmı kullanabiliyorum dönüş sesli bugün fabrikasında kocaelide büyük ulaşmaya bir ancak isuzu çalıştım yapıyorum itibarıyla,[]
